accountNumber,lastName,firstName,Age,Sex,customerMDN,Address,customerCity,customerState,customerZip,customerPlan,customerPlanDesc,userName
900000193,PITTS,IVY,24,F,4913304016,8837 Bensin St.,CHARLESTON,WV,25336,900POST60,900 Minute,ipitts
900000194,DUFFY,TONIA,28,F,3344955443,14325 Woodlawn East Ave.,HONOLULU,HI,96816,700POST5L70,700 Minute Family,tduffy
900000195,POWERS,BRIGITTE,51,F,8779342260,16534 Coward Hwy.,SIOUX FALLS,SD,57194,700POST5L70,700 Minute Family,bpowers
900000196,PRATT,STEFAN,69,M,4257887003,17834 Kandra Ln.,PORT CHARLOTTE,FL,33953,ULPRE50,Unlimited Prepaid,spratt
900000197,SAV60,ZACHARIAH,60,M,2649125087,9396 Rodmarton Ln.,LOUISVILLE,KY,40243,700POST5L70,700 Minute Family,zsav60
900000198,SMALL,CHRIS,32,M,3576465600,9132 Valnay Way,WOBURN,MA,1888,250PRE25,250 Minute Prepaid,csmall
900000199,BELL,BERNICE,48,F,2148429180,4512 Van Wormer Dr.,MINNEAPOLIS,MN,55488,ULPRE50,Unlimited Prepaid,bbell
900000200,HANCOCK,FELIX,32,M,7069284881,14234 S Skyline Pkwy.,CHATTANOOGA,TN,37404,450POST40,450 Minute,fhancock
900000201,FRAZIER,JULIAN,47,M,9283725227,8366 Audrea Pkwy.,BAKERSFIELD,CA,93308,700POST5L70,700 Minute Family,jfrazier
900000202,FOREMAN,MISTY,40,F,5495182061,14170 Granite Ridge Way,BLOOMINGTON,IL,61791,1400POST5L90,1400 Minute Family,mforeman
900000203,ALVAREZ,CONCETTA,55,F,3489823017,6163 Windrush Dr.,NEW BRUNSWICK,NJ,8906,450POST40,450 Minute,calvarez
900000204,MAYS,MAMIE,70,F,8705429159,2371 E Hinsdale Blvd.,KANSAS CITY,MO,64128,ULPOST70,Unlimited,mmays
900000205,CHERRY,OLIN,28,M,9107462838,19038 Canvey Ave.,SAN JOSE,CA,95138,ULPRE50,Unlimited Prepaid,ocherry
900000206,FINCH,ERNEST,30,M,4741629099,10411 Ammel Ave.,YORK,PA,17405,ULPOST70,Unlimited,efinch
900000207,P49,GRAHAM,49,M,9007959373,14325 Pymmes Green Ave.,SCRANTON,PA,18503,ULPRE50,Unlimited Prepaid,gp49
900000208,GOMEZ,LORRIE,45,F,7882047108,19981 Artarmon St.,FORT COLLINS,CO,80523,2100POST5L110,2100 Minute Family,lgomez
900000209,HOUSE,EVA,68,F,5253449960,13007 Froehlich Farm Ln.,SAN JOSE,CA,95173,700POST5L70,700 Minute Family,ehouse
900000210,MURPHY,MEREDITH,56,F,4367073179,16894 Litohenberg Fire Pkwy.,SAINT CLOUD,MN,56301,250PRE25,250 Minute Prepaid,mmurphy
900000211,RATLIFF,RAMIRO,23,M,3359731553,4221 Brae Loch Pkwy.,ORLANDO,FL,32826,700POST5L70,700 Minute Family,rratliff
900000212,RANDOLPH,CHASE,42,M,3206278432,14736 Copper View St.,NORFOLK,VA,23551,1400POST5L90,1400 Minute Family,crandolph
900000213,NORMAN,ANGELINE,68,F,7548344266,13447 Conkeyshaw Ln.,MINNEAPOLIS,MN,55418,ULPRE50,Unlimited Prepaid,anorman
900000214,HUMPHREY,TERRENCE,60,M,8218123714,14315 Elbrook Hwy.,TACOMA,WA,98447,700POST5L70,700 Minute Family,thumphrey
900000215,HODGES,ELLIOTT,38,M,8344522817,12525 Stansell Ave.,BEAUMONT,TX,77701,ULPOST70,Unlimited,ehodges
900000216,VELAZQUEZ,STEFANIE,57,F,8587155909,6273 Tanyard Spring Blvd.,DALLAS,TX,75376,ULPRE2D,Unlimited Prepaid,svelazquez
900000217,ALVAREZ,VIRGIE,64,F,9588059107,5205 Koorool Blvd.,NORWALK,CT,6858,250PRE25,250 Minute Prepaid,valvarez
900000218,NGUYEN,KIRBY,33,M,4506967768,10325 Slocom Way,MIAMI,FL,33178,ULPRE50,Unlimited Prepaid,knguyen
900000219,HENDERSON,ESTELLE,39,F,3659276837,18912 Shady Glen Way,ROCHESTER,NY,14649,700POST5L70,700 Minute Family,ehenderson
900000220,MCGOWAN,LEE,61,F,3398907358,28 Butterscotch Ln.,HERNDON,VA,22092,ULPRE50,Unlimited Prepaid,lmcgowan
900000221,BONNER,MONROE,67,M,8813295621,6458 E Sunnyslope Ln.,KNOXVILLE,TN,37922,900POST60,900 Minute,mbonner
900000460,LIVINGSTON,DALLAS,56,M,5444603988,12134 Herons Nest Dr.,DALLAS,TX,75287,1400POST5L90,1400 Minute Family,dlivingston
900000223,CERVANTES,BERYL,40,F,7273679484,13907 Sherburne Hills Way,SPRINGFIELD,MA,1199,1400POST5L90,1400 Minute Family,bcervantes
900000224,SUTTON,DOLLIE,23,F,9993912416,10227 Red Pine Ave.,PHOENIX,AZ,85005,2100POST5L110,2100 Minute Family,dsutton
900000225,BARKER,BRENTON,22,M,8348313810,12487 Linda Bee Way,CINCINNATI,OH,45242,250PRE25,250 Minute Prepaid,bbarker
900000226,ESTES,GIL,62,M,5362147032,18826 Marinna Blvd.,SAINT LOUIS,MO,63108,ULPRE50,Unlimited Prepaid,gestes
900000227,MORROW,SHANNON,58,M,6505853104,8690 Bloom St.,ANN ARBOR,MI,48103,ULPOST70,Unlimited,smorrow
900000228,TERRY,FRANCES,69,F,6388899916,548 Transvaal Way,CORONA,CA,92881,5503L60,550 Minute Family,fterry
900000229,TODD,WILLIE,67,M,5005189368,10524 Bernisdale Way,MIAMI,FL,33124,700POST5L70,700 Minute Family,wtodd
900000230,ERICKSON,MONIQUE,36,F,9256974783,14849 Upper Lock Blvd.,SAINT LOUIS,MO,63178,1400POST5L90,1400 Minute Family,merickson
900000231,RAMOS,HIRAM,57,M,7848658351,17990 Golden View Pkwy.,HOUSTON,TX,77009,250PRE25,250 Minute Prepaid,hramos
900000232,POWELL,SAMUEL,61,M,8159883879,1788 N Rose Dr.,NEW ORLEANS,LA,70166,900POST60,900 Minute,spowell
900000233,WALSH,GABRIELLE,44,F,5854263675,2613 Stein Pkwy.,RALEIGH,NC,27635,250PRE25,250 Minute Prepaid,gwalsh
900000234,LEE,JAN,27,F,6187469127,253 Blandsford Pkwy.,TUCSON,AZ,85755,700POST5L70,700 Minute Family,jlee
900000235,FRANCIS,ROXIE,35,F,3965627063,17587 Ranfurly Dr.,JACKSON,MS,39269,2100POST5L110,2100 Minute Family,rfrancis
900000236,SIMON,TOMAS,18,M,8039787294,16746 Moczygemba Ln.,TULSA,OK,74172,2100POST5L110,2100 Minute Family,tsimon
900000237,NOLAN,MATTHEW,50,M,7169523202,10839 Farrar Farm St.,IRVING,TX,75017,250PRE25,250 Minute Prepaid,mnolan
900000238,CROSS,TERRY,50,M,5552745763,6725 Tile Kiln Ln.,FORT WORTH,TX,76119,700POST5L70,700 Minute Family,tcross
900000239,WARE,JOHN,59,F,5105284442,17065 West Common Ave.,KANSAS CITY,MO,64130,2100POST5L110,2100 Minute Family,jware
900000240,MORENO,GAY,64,F,2207682403,7056 Papworth Ave.,MONTGOMERY,AL,36132,ULPRE50,Unlimited Prepaid,gmoreno
900000241,MARKS,LINDSAY,52,F,9896657099,4779 South Pkwy.,SPOKANE,WA,99210,2100POST5L110,2100 Minute Family,lmarks
900000242,BARLOW,MEREDITH,22,F,9673397145,6323 Farmers Cliff Blvd.,PITTSBURGH,PA,15268,700POST5L70,700 Minute Family,mbarlow
900000243,WHITNEY,KATHIE,34,F,8277205837,15161 Oakfield St.,NEW YORK,NY,10272,450POST40,450 Minute,kwhitney
900000244,ROBERSON,JED,49,M,6646342496,14361 Lower Boxley Ln.,DURHAM,NC,27712,250PRE25,250 Minute Prepaid,jroberson
900000245,BARRON,FLORENCE,32,F,6163574030,15132 Poko Blvd.,ORLANDO,FL,32859,5503L60,550 Minute Family,fbarron
900000246,ROBINSON,ROBIN,44,F,9365382218,7987 Minot Ln.,VALDOSTA,GA,31698,250PRE25,250 Minute Prepaid,rrobinson
900000247,DAY,JONAS,45,M,4992825051,4268 Dockside Ave.,CONROE,TX,77303,ULPRE2D,Unlimited Prepaid,jday
900000248,RHODES,ROBIN,41,F,3552822703,18137 N National Ln.,SIOUX CITY,IA,51102,5503L60,550 Minute Family,rrhodes
900000249,SLATER,GREGORIO,49,M,6404275892,3485 Cruick Pkwy.,DENVER,CO,80241,900POST60,900 Minute,gslater
900000250,CARLSON,JEFFRY,53,M,4679962423,14714 Lewinsville Blvd.,VAN NUYS,CA,91410,ULPRE2D,Unlimited Prepaid,jcarlson
900000251,HOBBS,PANSY,25,F,2449918021,19400 Chappellwood St.,ATLANTA,GA,30364,2100POST5L110,2100 Minute Family,phobbs
900000252,LEON,FRANKIE,51,M,8732995978,11502 West Walnut Grove Ln.,MERIDIAN,MS,39302,700POST5L70,700 Minute Family,fleon
900000253,TYLER,ESMERALDA,36,F,9743189243,6794 Bokel Dr.,NASHVILLE,TN,37247,5503L60,550 Minute Family,etyler
900000254,PARKS,ELLIOTT,50,M,4292757528,4486 Gusty Dr.,AUSTIN,TX,78716,1400POST5L90,1400 Minute Family,eparks
900000255,JOSEPH,JEFFEREY,63,M,9769075524,17838 Viers Way,ANCHORAGE,AK,99515,700POST5L70,700 Minute Family,jjoseph
900000256,WOLFE,CARLTON,27,M,4314035793,8876 Overens St.,DETROIT,MI,48204,2100POST5L110,2100 Minute Family,cwolfe
900000257,TYSON,TANISHA,41,F,4746724963,13294 Viewhill Way,HUNTSVILLE,AL,35811,700POST5L70,700 Minute Family,ttyson
900000258,PHELPS,TISHA,26,F,3345897841,18552 Forrest Hill Dr.,WASHINGTON,DC,20238,250PRE25,250 Minute Prepaid,tphelps
900000259,RILEY,DOLLIE,54,F,6675096516,17075 Mole Hill Green Ln.,SACRAMENTO,CA,94271,5503L60,550 Minute Family,driley
900000260,PETERSEN,COURTNEY,54,M,4079828003,11757 Critchmere Ln.,MONTGOMERY,AL,36191,250PRE25,250 Minute Prepaid,cpetersen
900000261,LONG,ANGELINE,64,F,3038584552,17909 E Hardy Ave.,PASADENA,CA,91101,2100POST5L110,2100 Minute Family,along
900000262,WARREN,NIGEL,29,M,2188149843,13807 Malloy Blvd.,MINNEAPOLIS,MN,55474,900POST60,900 Minute,nwarren
900000263,ROSS,BRIDGETTE,30,F,5708306880,13233 Stephanie Marie Ave.,CLEARWATER,FL,33755,ULPOST5L120,2100 Minute Family,bross
900000264,SHARPE,URSULA,56,F,5162517353,1991 Bowden Hey Blvd.,PHILADELPHIA,PA,19161,900POST60,900 Minute,usharpe
900000265,SCHNEIDER,DEAN,21,M,5057846933,7836 South Bolton St.,HARRISBURG,PA,17102,2100POST5L110,2100 Minute Family,dschneider
900000266,SNIDER,AL,66,M,3109942471,3048 Rose Crest Blvd.,SEATTLE,WA,98126,450POST40,450 Minute,asnider
900000267,COTTON,JAME,18,M,8888986792,9033 Dinorben Dr.,HOUSTON,TX,77097,ULPRE50,Unlimited Prepaid,jcotton
900000268,MCINTOSH,ULYSSES,28,M,7947915147,11690 W South Pkwy.,SACRAMENTO,CA,95866,ULPRE50,Unlimited Prepaid,umcintosh
900000269,GREER,AURORA,56,F,9319259461,4224 N Midlothian Dr.,ATLANTA,GA,30356,250PRE25,250 Minute Prepaid,agreer
900000270,KEITH,NEWTON,53,M,8868083503,4418 Liscombe Dr.,MINNEAPOLIS,MN,55410,900POST60,900 Minute,nkeith
900000271,COTE,RACHAEL,69,F,8289764598,10007 N Fairfield Hwy.,KNOXVILLE,TN,37922,700POST5L70,700 Minute Family,rcote
900000272,HERMAN,ALFRED,58,M,5094662259,16800 Mabry Pkwy.,BRYAN,TX,77808,5503L60,550 Minute Family,aherman
900000273,MARSHALL,ANDREA,37,F,6965995055,9636 Jezreels Ln.,FORT WORTH,TX,76198,ULPRE50,Unlimited Prepaid,amarshall
900000274,STANTON,STUART,21,M,8080329363,12060 Badger Hall St.,HARRISBURG,PA,17102,700POST5L70,700 Minute Family,sstanton
900000275,WALLER,HAZEL,55,F,4216593925,2229 Teague St.,GAINESVILLE,FL,32606,250PRE25,250 Minute Prepaid,hwaller
900000276,STEIN,AMALIA,51,F,6557507176,15448 Rindle St.,BOSTON,MA,2118,700POST5L70,700 Minute Family,astein
900000277,EWING,BART,32,M,3069625482,15719 Livery St.,ALBUQUERQUE,NM,87154,ULPRE50,Unlimited Prepaid,bewing
900000278,HARMON,WARD,31,M,5637024966,15565 Bridgevale St.,DES MOINES,IA,50947,ULPRE2D,Unlimited Prepaid,wharmon
900000279,ONEILL,MARC,45,M,2016292829,14729 Pontefract Way,LAS CRUCES,NM,88011,1400POST5L90,1400 Minute Family,moneill
900000280,WELLS,ABE,65,M,4468603841,19737 Expando Ave.,PASADENA,CA,91109,ULPRE50,Unlimited Prepaid,awells
900000281,RICHARDSON,CAMILLE,65,F,5659663242,17878 Harsek St.,LONG BEACH,CA,90809,1400POST5L90,1400 Minute Family,crichardson
900000282,HOLDEN,LEONEL,70,M,6234482936,11259 Lower Shear Creek Ln.,LAS VEGAS,NV,89152,700POST5L70,700 Minute Family,lholden
900000283,CASEY,ALFONZO,38,M,2075839303,5652 Quinten Pkwy.,DES MOINES,IA,50396,5503L60,550 Minute Family,acasey
900000284,MENDOZA,ALISSA,66,F,4197483774,5934 Stones Throw Dr.,TEMPLE,TX,76508,250PRE25,250 Minute Prepaid,amendoza
900000285,DONALDSON,NORRIS,63,M,9385272848,7724 Caddell Dr.,SAN JOSE,CA,95101,1400POST5L90,1400 Minute Family,ndonaldson
900000286,SHIELDS,KENTON,57,M,5109619438,14278 Mink Trap Way,WICHITA,KS,67208,5503L60,550 Minute Family,kshields
900000287,WILKINS,ANGELITA,34,F,7738682483,10772 W Horseshoe Ave.,WATERBURY,CT,6702,700POST5L70,700 Minute Family,awilkins
900000288,CORTEZ,KIM,30,M,3452929872,3259 The Point Way,NEW HAVEN,CT,6538,2100POST5L110,2100 Minute Family,kcortez
900000289,RICE,SHERI,39,F,5108893225,18916 Selman St.,TULSA,OK,74110,700POST5L70,700 Minute Family,srice
900000290,HAWKINS,TRAVIS,53,M,3105687271,118 Saw Mill Pond St.,BATON ROUGE,LA,70898,ULPRE2D,Unlimited Prepaid,thawkins
900000291,JENNINGS,DEBBIE,20,F,2344672896,10618 Bewbush Blvd.,BIRMINGHAM,AL,35293,450POST40,450 Minute,djennings
900000292,WALTON,SIMON,66,M,3546767367,12359 Spearing Ave.,EAST SAINT LOUIS,IL,62201,450POST40,450 Minute,swalton
900000293,ASHLEY,CALLIE,33,F,4973766082,18021 SE Brighton Ave.,HOUSTON,TX,77277,700POST5L70,700 Minute Family,cashley
900000294,FROST,FRANCES,53,F,8892726818,8896 Adcroft Dr.,ERIE,PA,16544,ULPOST5L120,2100 Minute Family,ffrost
900000295,HOLDER,ANGELA,18,F,4944023335,10022 Mound View Dr.,SAN DIEGO,CA,92142,250PRE25,250 Minute Prepaid,aholder
900000296,MOLINA,GEOFFREY,35,M,8054586119,8935 Hepworth Pkwy.,WASHINGTON,DC,20223,450POST40,450 Minute,gmolina
900000297,LEWIS,BEN,58,M,8455384670,2038 Riverrun Pkwy.,NEWPORT NEWS,VA,23603,250PRE25,250 Minute Prepaid,blewis
900000298,RANDALL,GRAHAM,56,M,4955147810,13784 Hightimber Pkwy.,PASADENA,CA,91182,ULPRE2D,Unlimited Prepaid,grandall
900000299,RIVERA,JIMMIE,47,M,5476325796,12236 Tibbett Pkwy.,CHARLESTON,WV,25375,1400POST5L90,1400 Minute Family,jrivera
900000300,SLATER,ANTONY,23,M,9447298376,11535 North Winchester Dr.,PHOENIX,AZ,85037,1400POST5L90,1400 Minute Family,aslater
900000301,GIBSON,DARREL,44,M,6161422034,5410 Treehaven Dr.,ALBANY,NY,12244,450POST40,450 Minute,dgibson
900000302,DANIEL,HEIDI,37,F,3354174319,5898 Lindsay St.,SAN FRANCISCO,CA,94161,1400POST5L90,1400 Minute Family,hdaniel
900000303,FERRELL,REID,31,M,4739924331,17819 River Woods Pkwy.,WASHINGTON,DC,20012,1400POST5L90,1400 Minute Family,rferrell
900000304,JOYNER,JOESPH,18,M,7778623603,12726 Innings Way,CHARLESTON,SC,29424,250PRE25,250 Minute Prepaid,jjoyner
900000305,SAUNDERS,KERI,18,F,2624223766,4818 Borella Ln.,FALLS CHURCH,VA,22041,700POST5L70,700 Minute Family,ksaunders
900000306,FOLEY,KELLEY,64,F,7873457048,14892 Bosko St.,BILLINGS,MT,59101,700POST5L70,700 Minute Family,kfoley
900000307,HERMAN,ODELL,35,M,4857976977,8557 Kent Fire Ln.,WASHINGTON,DC,20216,250PRE25,250 Minute Prepaid,oherman
900000308,HAWKINS,MILO,38,M,4264807972,6815 North Canyon Pkwy.,BROOKLYN,NY,11230,ULPRE50,Unlimited Prepaid,mhawkins
900000309,VASQUEZ,CONSTANCE,68,F,7492445193,1010 Kirkstall Hill Eden Hwy.,WINSTON SALEM,NC,27157,900POST60,900 Minute,cvasquez
900000310,STEPHENS,JARVIS,67,M,5148305137,1149 Quarry Bank Blvd.,WASHINGTON,DC,20578,1400POST5L90,1400 Minute Family,jstephens
900000311,HERNANDEZ,NOEL,47,M,5756455441,19500 Darrick Blvd.,OKLAHOMA CITY,OK,73127,ULPRE50,Unlimited Prepaid,nhernandez
900000312,HOWELL,HOPE,34,F,7939413870,18169 West Harder Pkwy.,ROCHESTER,NY,14673,250PRE25,250 Minute Prepaid,hhowell
900000313,WALKER,VICKIE,70,F,3184949247,541 Moody Dr.,LOUISVILLE,KY,40242,ULPOST5L120,2100 Minute Family,vwalker
900000314,OSBORNE,HILLARY,54,F,3603996679,17891 Kings Gate Dr.,SAINT AUGUSTINE,FL,32080,ULPRE50,Unlimited Prepaid,hosborne
900000315,PENA,MATTIE,55,F,6148747323,19458 Marchi St.,SAN DIEGO,CA,92190,ULPOST70,Unlimited,mpena
900000316,SCOTT,SON,53,M,2589487189,11736 Collard St.,DES MOINES,IA,50306,ULPOST5L120,2100 Minute Family,sscott
900000317,CHAMBERS,BRANDEN,55,M,9469019703,19515 Bonnymead Pkwy.,INDIANAPOLIS,IN,46260,250PRE25,250 Minute Prepaid,bchambers
900000318,GARRETT,DEANDRE,60,M,2088937123,900 Lawling Ave.,MEMPHIS,TN,38147,ULPRE50,Unlimited Prepaid,dgarrett
900000319,MCCORMICK,SIMON,54,M,6159357474,16099 Rybrook Ln.,TROY,MI,48085,900POST60,900 Minute,smccormick
900000320,WARD,JEROME,30,M,9786827354,4922 Emerald Green Way,MILWAUKEE,WI,53219,ULPRE50,Unlimited Prepaid,jward
900000321,RIVERS,PRESTON,22,M,8505467243,5073 Nell Gwynne Way,DENVER,CO,80216,5503L60,550 Minute Family,privers
900000322,BANKS,NUMBERS,26,M,5336914607,13123 Yaffle Blvd.,WOBURN,MA,1815,ULPRE2D,Unlimited Prepaid,nbanks
900000323,FLYNN,GRACE,40,F,5038823505,2699 Withy St.,SIOUX FALLS,SD,57197,450POST40,450 Minute,gflynn
900000324,RANDALL,MEAGAN,70,F,9289423958,3704 Atrebatti St.,LYNCHBURG,VA,24513,450POST40,450 Minute,mrandall
900000325,REED,BLANCHE,25,F,6459622366,18048 Ajax St.,FORT WAYNE,IN,46899,ULPRE50,Unlimited Prepaid,breed
900000326,OCONNOR,ISABELLA,59,F,5463082822,15228 Ring Dove Blvd.,OMAHA,NE,68176,250PRE25,250 Minute Prepaid,ioconnor
900000327,MEJIA,GUADALUPE,36,F,8133158336,5144 Natalie Joy Dr.,FORT WORTH,TX,76191,ULPRE50,Unlimited Prepaid,gmejia
900000328,COMPTON,MEREDITH,32,F,3037523880,15817 Whitesell Ln.,PITTSBURGH,PA,15219,250PRE25,250 Minute Prepaid,mcompton
900000329,GOFF,ANNA,43,F,6535222661,2956 Talbott Blvd.,ATHENS,GA,30606,ULPRE50,Unlimited Prepaid,agoff
900000330,BURGESS,ROSANNA,39,F,2659227863,992 Torokina Dr.,PEORIA,AZ,85385,450POST40,450 Minute,rburgess
900000331,WATERS,NELL,33,F,6172023723,6249 Konish Way,EVERETT,WA,98204,ULPOST70,Unlimited,nwaters
900000332,LUNA,JOANNA,18,F,7232463529,12854 Hungry Hollow Blvd.,ATLANTA,GA,31198,700POST5L70,700 Minute Family,jluna
900000333,RATLIFF,OLIVER,29,M,4702445076,8542 Granite Ridge Ave.,KANSAS CITY,MO,64105,900POST60,900 Minute,oratliff
900000334,TERRELL,MAXWELL,62,M,4741826989,18889 Heverham Blvd.,SANTA CLARA,CA,95056,ULPRE2D,Unlimited Prepaid,mterrell
900000335,ANTHONY,SAM,56,M,7530322011,17409 Sisalbed Way,FORT COLLINS,CO,80522,5503L60,550 Minute Family,santhony
900000336,DOMINGUEZ,JODI,46,F,2157508403,4816 Jefferon Blvd.,AIKEN,SC,29803,1400POST5L90,1400 Minute Family,jdominguez
900000337,LE,TANYA,37,F,7835012747,6386 Calero Hills Dr.,LAS VEGAS,NV,89104,450POST40,450 Minute,tle
900000338,ROCHA,BOBBY,45,M,6604742850,16376 Vidal Pkwy.,WASHINGTON,DC,20532,2100POST5L110,2100 Minute Family,brocha
900000339,ALLISON,DANNY,69,M,2948423629,13024 Newhall St.,MEMPHIS,TN,38147,5503L60,550 Minute Family,dallison
900000340,PIERCE,BRENDA,55,F,9402648134,3985 Nicholsen Dr.,CHICAGO,IL,60624,ULPOST5L120,2100 Minute Family,bpierce
900000341,BENDER,CYRIL,52,M,5988316210,1470 Lord Hills Ln.,MIAMI,FL,33138,1400POST5L90,1400 Minute Family,cbender
900000342,BOONE,JARRED,62,M,5642495809,18583 Gas St.,TUCSON,AZ,85743,ULPRE50,Unlimited Prepaid,jboone
900000343,ESPINOZA,CELESTE,64,F,5116088389,6101 N Leibert St.,HOUSTON,TX,77277,5503L60,550 Minute Family,cespinoza
900000344,CHASE,LEIGH,56,F,3088104234,12456 Bertolli St.,MINNEAPOLIS,MN,55439,5503L60,550 Minute Family,lchase
900000345,PRESTON,LAMONT,43,M,3094116319,10143 Brickworks Pkwy.,LITTLETON,CO,80165,900POST60,900 Minute,lpreston
900000346,BRAY,DANA,29,M,8612384506,16828 Van Dorn Pkwy.,NAPERVILLE,IL,60540,ULPRE2D,Unlimited Prepaid,dbray
900000347,FISCHER,EARLINE,28,F,5406078796,6392 La Verne St.,PENSACOLA,FL,32509,450POST40,450 Minute,efischer
900000348,DILLON,FREEMAN,29,M,9804253593,7223 E Wynstone Dr.,DALLAS,TX,75379,250PRE25,250 Minute Prepaid,fdillon
900000349,CHANDLER,ELOISE,69,F,4793187487,9533 West Lonnquist Pkwy.,CLEVELAND,OH,44191,1400POST5L90,1400 Minute Family,echandler
900000350,CANNON,DEON,49,M,3056352753,14531 Wulfstan Dr.,HOLLYWOOD,FL,33029,5503L60,550 Minute Family,dcannon
900000351,MEYER,BENNIE,56,M,8274988544,9312 Envoy Dr.,WASHINGTON,DC,20544,250PRE25,250 Minute Prepaid,bmeyer
900000352,LEBLANC,ERICK,21,M,6908009347,19668 Clayton View Ave.,EL PASO,TX,88557,700POST5L70,700 Minute Family,eleblanc
900000353,DICKSON,VAN,32,M,7149945771,16039 Siebel Ln.,TUCSON,AZ,85741,250PRE25,250 Minute Prepaid,vdickson
900000354,FOLEY,MICHEL,45,M,5352246843,16822 Middle Express Pkwy.,SEATTLE,WA,98175,250PRE25,250 Minute Prepaid,mfoley
900000355,PHILLIPS,CECELIA,39,F,3335215711,376 Verona Ridge Pkwy.,RICHMOND,CA,94801,ULPRE50,Unlimited Prepaid,cphillips
900000356,LEVY,NORBERTO,69,M,4063367896,1413 Seamer Blvd.,GLENDALE,CA,91206,700POST5L70,700 Minute Family,nlevy
900000357,BEAN,STACI,18,F,7206222781,8420 Oakport Ln.,SOUTH BEND,IN,46637,700POST5L70,700 Minute Family,sbean
900000358,SEARS,CARL,63,M,4234056710,6644 Camberford Hwy.,BALTIMORE,MD,21203,250PRE25,250 Minute Prepaid,csears
900000359,NELSON,JERROLD,28,M,2313783313,8961 Leary Pkwy.,PROVO,UT,84603,2100POST5L110,2100 Minute Family,jnelson
900000360,SALAS,SOCORRO,22,F,7539972713,931 Peter Tufts Pkwy.,SPRINGFIELD,MA,1108,5503L60,550 Minute Family,ssalas
900000361,CLARK,COREY,61,M,9438653299,19850 Fairbairn Ave.,LINCOLN,NE,68503,250PRE25,250 Minute Prepaid,cclark
900000362,JORDAN,RUSS,29,M,8488117859,14194 Quartz Way,SACRAMENTO,CA,94232,ULPRE50,Unlimited Prepaid,rjordan
900000363,WHITFIELD,ANNABELLE,41,F,5443631143,11395 Fieldside St.,KNOXVILLE,TN,37997,ULPRE50,Unlimited Prepaid,awhitfield
900000364,FARMER,HENRIETTA,68,F,4043154027,15364 S Wool St.,SIOUX FALLS,SD,57108,ULPRE2D,Unlimited Prepaid,hfarmer
900000365,COOK,JACQUES,57,M,8055965363,8531 Mitichell Ave.,TORRANCE,CA,90506,700POST5L70,700 Minute Family,jcook
900000366,SHEPHERD,GWENDOLYN,19,F,8262929425,11143 San Vicente Way,NEW YORK,NY,10036,450POST40,450 Minute,gshepherd
900000367,HOPKINS,JOHNATHAN,32,M,7775425103,18851 S Lemington Dr.,ARLINGTON,VA,22223,250PRE25,250 Minute Prepaid,jhopkins
900000368,BOYER,FAY,25,F,3378372172,2920 Meadow Club Pkwy.,LOUISVILLE,KY,40201,2100POST5L110,2100 Minute Family,fboyer
900000369,FLOWERS,CARLENE,20,F,3889056533,11950 Tybalt St.,EL PASO,TX,88562,1400POST5L90,1400 Minute Family,cflowers
900000370,OWEN,JANIE,60,F,8886969978,8303 Feruzza Dr.,EVANSTON,IL,60209,250PRE25,250 Minute Prepaid,jowen
900000371,STANLEY,MICHEAL,36,M,9982994336,12113 Spanish Trail Ln.,FORT LAUDERDALE,FL,33318,250PRE25,250 Minute Prepaid,mstanley
900000372,BUSH,GRETA,22,F,4555822623,12709 Snively Blvd.,MUSKEGON,MI,49444,2100POST5L110,2100 Minute Family,gbush
900000373,SANDERS,GAVIN,30,M,5752323529,15740 Kuss Pkwy.,CHARLESTON,WV,25314,ULPRE50,Unlimited Prepaid,gsanders
900000374,NIXON,WILFORD,32,M,9572699774,12377 Skylonda St.,NEW ORLEANS,LA,70130,ULPRE50,Unlimited Prepaid,wnixon
900000375,HOOPER,AUTUMN,32,F,2563229779,19609 Von Falconer St.,HARTFORD,CT,6120,450POST40,450 Minute,ahooper
900000376,FARLEY,JULES,52,M,3677269686,12608 Los Olivos Pkwy.,LOUISVILLE,KY,40218,5503L60,550 Minute Family,jfarley
900000377,CHANDLER,LACY,59,F,4943692713,6132 Sonning High Ave.,TUCSON,AZ,85721,450POST40,450 Minute,lchandler
900000378,EVANS,MARGO,33,F,2834609229,10980 Numantia Pkwy.,MIAMI,FL,33184,ULPRE50,Unlimited Prepaid,mevans
900000379,KANE,ELI,33,M,2872706811,11423 Levedale Ln.,FORT LAUDERDALE,FL,33345,5503L60,550 Minute Family,ekane
900000380,BLEVINS,MARGO,61,F,3237935523,6911 Ridgevale Ave.,SAINT LOUIS,MO,63115,450POST40,450 Minute,mblevins
900000381,FLOYD,LOYD,63,M,5474164927,8915 Golf Vista Pkwy.,HARRISBURG,PA,17101,5503L60,550 Minute Family,lfloyd
900000382,GONZALEZ,ALBERT,63,M,9403172930,15993 Eureka Canal Ln.,WASHINGTON,DC,20586,900POST60,900 Minute,agonzalez
900000383,TUCKER,BOBBY,41,M,8216487398,5396 Martello Ave.,BALTIMORE,MD,21213,5503L60,550 Minute Family,btucker
900000384,HOUSTON,ERICH,59,M,9613397935,3254 Ranford Ave.,NEWPORT NEWS,VA,23601,450POST40,450 Minute,ehouston
900000385,POPE,ERMA,24,F,3877816646,18360 Burfield Dr.,TOPEKA,KS,66652,5503L60,550 Minute Family,epope
